id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL_ABSOLUTO,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
626,FALSO,0.0,0.0,0.0,0.46666666666666673,0.5,0.9898989898989898,0.0,0.0,0.0,0.9898989898989898,0.0,0.0,0.36559490778521303,0.31588613406795224,0.8383838383838385,0.0,0.0,0.0,0.4696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,FALSO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47237183323359266,0.3619528619528619,0.2561728395061728,0.0,0.5925925925925926,0.0,0.14351851851851852,0.0,0.0,0.28086419753086417,0.28086419753086417,0.0,0.0,0.0,0.0
42,FALSO,0.0,0.0,0.0,0.13333333333333341,0.2661290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.2661290322580645,0.14084670180112352,0.37829912023460405,0.0,0.0,0.0,0.0,0.0,0.6350806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,FALSO,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998895180223727,0.3006993006993007,0.0,0.0,0.8205128205128205,0.0,0.5961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,FALSO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397196646517222,0.2151793160967473,0.253822629969419,0.0,0.5871559633027523,0.0,0.14220183486238533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,FALSO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515749959196997,0.26652892561983466,0.6287878787878788,0.0,0.7272727272727272,0.0,0.3522727272727273,0.0,0.0,0.6893939393939393,0.6893939393939393,0.0,0.0,0.0,0.0
928,FALSO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361901162241331,0.24688995215311002,0.2912280701754386,0.0,0.4491228070175438,0.0,0.1631578947368421,0.49736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,FALSO,0.0,0.0,0.0,0.46666666666666673,0.14347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.14347826086956522,0.22980251346499103,0.5438735177865612,0.0,0.0,0.0,0.0,0.0,0.5478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,FALSO,0.0,0.0,0.0,0.6000000000000001,0.1774193548387097,0.35125448028673834,0.0,0.0,0.0,0.35125448028673834,0.0,0.0,0.31134534082353627,0.42033235581622674,0.8924731182795699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,FALSO,0.0,0.0,0.0,0.4,0.45412844036697253,0.8990825688073394,0.0,0.0,0.0,0.8990825688073394,0.0,0.0,0.3215126908569829,0.2151793160967473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
