id,MAIUSCULAS_x,EXCLAMA_x,ASPAS_x,POL_ABSOLUTO_x,funct,pronoun_x,ppron_x,i_x,we_x,you_x,shehe_x,they_x,ipron_x,article_x,prep_x,auxverb_x,adverb_x,conj_x,negate_x,verb_x,adj_x,interrog_x,affect_x,posemo_x,negemo_x,anx_x,anger_x,sad_x,MAIUSCULAS_y,EXCLAMA_y,ASPAS_y,POL_ABSOLUTO_y,pronoun_y,ppron_y,i_y,we_y,you_y,shehe_y,they_y,ipron_y,article_y,prep_y,auxverb_y,adverb_y,conj_y,negate_y,verb_y,adj_y,interrog_y,affect_y,posemo_y,negemo_y,anx_y,anger_y,sad_y,rotulo
1815,0.057936507936507925,0.0,0.0,0.2,0.1925659472422063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457041179461109,0.0,0.19047619047619047,0.0,0.5642857142857143,0.3809523809523809,0.0,0.0,0.5142857142857142,0.0,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49495925977075,0.4677544677544677,0.0,0.0,0.5470085470085471,0.0,0.26495726495726496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1816,0.01843434343434343,0.0,0.0,0.4,0.13686505341181598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27499191200258816,0.0,0.0,0.0,0.0,0.24242424242424246,0.3590909090909091,0.0,0.3272727272727273,0.0,0.3863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850744820224174,0.5634725634725635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1817,0.0247289972899729,0.0,0.0,0.6000000000000001,0.4525940223431011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597560975609756,0.4102074472702023,0.0,0.1626016260162602,0.4363143631436315,0.0,0.3252032520325204,0.0,0.24390243902439024,0.4390243902439024,0.3719512195121951,0.25914634146341464,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333334,0.32781456953642385,0.0,0.0,0.0,0.0,0.0,0.0,0.32781456953642385,0.14762148215963006,0.4659843467790487,0.0,0.0,0.0,0.0,0.0,0.3129139072847682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1832,0.0533625730994152,0.0,0.0,0.4,0.16354284993058185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19407894736842105,0.165574077542611,0.0,0.0,0.23538011695906436,0.0,0.0,0.2598684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.365594907785213,0.3948576675849403,0.8383838383838385,0.0,0.0,0.0,0.4696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1840,0.057936507936507925,0.0,0.0,0.4,0.5601918465227819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214285714285714,0.6568378240976105,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.3035714285714285,0.0,0.0,0.6714285714285714,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2454708666557859,0.5330578512396693,0.0,0.0,0.0,0.0,0.3522727272727273,0.7159090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1848,0.038995726495726496,0.0,0.0,0.4,0.7047285248724098,0.172008547008547,0.1891025641025641,0.0,0.0,0.0,0.2521367521367521,0.0,0.21581196581196585,0.3782051282051282,0.7166712291267452,0.35897435897435903,0.3418803418803419,0.2293447293447293,0.0,0.5128205128205129,0.0,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3664772727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1849,0.028560250391236306,0.0,0.0,0.4,0.30820414091262205,0.3779342723004695,0.20774647887323944,0.0,0.0,0.0,0.0,0.5669014084507042,0.2370892018779343,0.20774647887323944,0.18575509999498774,0.0,0.0,0.0,0.0,0.18779342723004694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666667,0.31428571428571433,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,0.18712490382149272,0.4467532467532467,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1850,0.0266812865497076,0.0,0.0,0.4,0.3892780512432159,0.17653508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.22149122807017546,0.19407894736842105,0.30885933695448586,0.3684210526315789,0.17543859649122806,0.23538011695906436,0.0,0.17543859649122806,0.0,0.2631578947368421,0.2368421052631579,0.0,0.27960526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389698125080975,0.8059981255857543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1857,0.044730392156862746,0.0,0.0,0.4,0.3295246156016364,0.19730392156862744,0.0,0.0,0.0,0.0,0.0,0.0,0.2475490196078432,0.0,0.3594306049822065,0.0,0.19607843137254904,0.0,0.0,0.0,0.29044117647058826,0.0,0.2647058823529412,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685631152107968,0.6739811912225705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1863,0.0770042194092827,0.0,0.0,0.4,0.3678474941565736,0.16983122362869196,0.0,0.0,0.0,0.0,0.0,0.0,0.21308016877637131,0.18670886075949367,0.2925356998062976,0.0,0.16877637130801687,0.4528832630098453,0.0,0.16877637130801687,0.0,0.2531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7147927017661059,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054263565891472,0.7054263565891472,0.0,0.0,0.0,0.0,VERDADEIRO
