id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL_ABSOLUTO,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
3220,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603811326820382,0.4595103578154425,0.0,0.2627118644067797,0.0,0.0,0.3347457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,VERDADE,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34458409829120185,0.20962199312714777,0.0,0.0,0.3436426116838488,0.0,0.0,0.5412371134020618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46490861523927185,0.4674329501915709,0.0,0.0,0.4310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,VERDADE,0.0,0.0,0.0,0.35,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.6363540569020022,0.7530864197530863,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,FALSO,0.5343915343915343,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963938648870156,0.18827160493827158,0.0,0.0,0.0,0.0,0.3657407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FALSO,0.0,0.0,0.0,0.55,0.1670103092783505,0.27147766323024053,0.0,0.0,0.0,0.27147766323024053,0.0,0.0,0.502297589432175,0.20962199312714777,0.7938144329896908,0.0,0.0,0.0,0.4072164948453608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,FALSO,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363540569020022,0.3012345679012346,0.8555555555555556,0.0,0.3703703703703704,0.0,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,FALSO,0.0,0.0,0.0,0.3,0.2867256637168141,0.0,0.0,0.0,0.0,0.0,0.0,0.2867256637168141,0.2098995682460345,0.4198623402163225,0.0,0.0,0.0,0.0,0.0,0.1327433628318584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303898840885142,0.2033333333333333,0.0,0.0,0.5,0.0,0.0,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,VERDADE,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333853448974629,0.1955128205128205,0.0,0.0,0.0,0.0,0.2532051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
